order_id,order_date,customer_id,product_id,warehouse_id,quantity_ordered,order_value,promised_delivery_date,actual_delivery_date,order_status
ORD000262,2025-01-28,CUST00776,PROD066,WH010,20,3823.0,2025-02-04,2025-02-04,Delivered
ORD000263,2025-07-17,CUST01159,PROD006,WH003,3,1481.7,2025-07-22,2025-07-21,Delivered
ORD000264,2025-11-06,CUST01576,PROD021,WH003,1,112.78,2025-11-09,2025-11-09,Delivered
ORD000265,2024-02-22,CUST01575,PROD040,WH005,5,2130.9,2024-02-27,2024-02-25,Delivered
ORD000266,2025-04-01,CUST01841,PROD081,WH003,4,375.28,2025-04-05,2025-04-05,Delivered
ORD000267,2024-05-14,CUST00026,PROD001,WH010,1,28.39,2024-05-17,2024-05-22,Delayed
ORD000268,2025-04-14,CUST01246,PROD064,WH009,2,54.3,2025-04-19,2025-04-19,Delivered
ORD000269,2025-05-20,CUST00975,PROD028,WH010,1,220.39,2025-05-23,2025-05-21,Delivered
ORD000270,2025-04-09,CUST01230,PROD057,WH002,4,1459.12,2025-04-14,2025-04-12,Delivered
ORD000271,2024-01-07,CUST01288,PROD071,WH005,2,964.86,2024-01-10,2024-01-08,Delivered
ORD000272,2025-07-24,CUST00113,PROD007,WH003,3,966.09,2025-07-27,2025-07-30,Delayed
ORD000273,2025-10-30,CUST01367,PROD005,WH003,1,481.8,2025-11-03,2025-11-03,Delivered
ORD000274,2025-08-14,CUST00101,PROD039,WH006,3,1182.63,2025-08-20,2025-08-20,Delivered
ORD000275,2024-04-21,CUST00583,PROD023,WH003,1,340.98,2024-04-26,2024-04-24,Delivered
ORD000276,2025-09-17,CUST01613,PROD089,WH010,2,675.28,2025-09-24,2025-09-22,Delivered
ORD000277,2025-07-29,CUST01908,PROD059,WH010,2,245.52,2025-08-01,2025-07-31,Delivered
ORD000278,2024-02-06,CUST00755,PROD099,WH005,15,3470.55,2024-02-08,2024-02-07,Delivered
ORD000279,2025-01-23,CUST00133,PROD098,WH007,3,281.82,2025-01-25,2025-01-23,Delivered
ORD000280,2024-10-26,CUST01761,PROD018,WH002,4,1024.36,2024-10-31,2024-10-29,Delivered
ORD000281,2024-10-08,CUST01426,PROD068,WH007,2,563.76,2024-10-12,2024-10-16,Delayed
ORD000282,2024-08-02,CUST01495,PROD008,WH002,5,191.6,2024-08-08,2024-08-06,Delivered
ORD000283,2025-10-06,CUST01411,PROD012,WH008,3,391.05,2025-10-12,2025-10-10,Delivered
ORD000284,2025-09-11,CUST01737,PROD037,WH007,1,332.84,2025-09-18,2025-09-16,Delivered
ORD000285,2024-11-20,CUST00725,PROD068,WH010,4,1127.52,2024-11-24,2024-11-22,Delivered
ORD000286,2024-05-12,CUST01494,PROD073,WH008,10,3647.7,2024-05-18,2024-05-16,Delivered
ORD000287,2025-10-09,CUST01452,PROD064,WH003,1,27.15,2025-10-14,2025-10-18,Delayed
ORD000288,2024-10-24,CUST00953,PROD001,WH002,1,28.39,2024-10-27,2024-10-27,Delivered
ORD000289,2025-10-02,CUST00850,PROD095,WH004,2,690.06,2025-10-04,2025-10-02,Delivered
ORD000290,2025-02-27,CUST01651,PROD043,WH006,3,1274.19,2025-03-01,2025-02-27,Delivered
ORD000291,2025-10-14,CUST00577,PROD002,WH004,10,1285.5,2025-10-17,2025-10-15,Delivered
ORD000292,2024-09-17,CUST01127,PROD040,WH005,2,852.36,2024-09-19,2024-09-17,Delivered
ORD000293,2024-11-27,CUST00812,PROD015,WH006,3,838.23,2024-11-29,2024-11-28,Delivered
ORD000294,2025-08-05,CUST00677,PROD004,WH003,2,396.14,2025-08-11,2025-08-11,Delivered
ORD000295,2024-12-12,CUST01323,PROD062,WH008,1,55.42,2024-12-19,2024-12-19,Delivered
ORD000296,2024-05-19,CUST01835,PROD020,WH008,10,3987.5,2024-05-24,2024-05-22,Delivered
ORD000297,2024-12-09,CUST00614,PROD053,WH001,1,266.63,2024-12-14,2024-12-12,Delivered
ORD000298,2025-08-01,CUST01098,PROD087,WH006,10,2648.0,2025-08-08,2025-08-06,Delivered
ORD000299,2024-01-20,CUST00136,PROD074,WH006,3,598.23,2024-01-23,2024-01-22,Delivered
ORD000300,2024-06-01,CUST01284,PROD004,WH006,5,990.35,2024-06-05,2024-06-04,Delivered
ORD000301,2025-07-01,CUST00384,PROD074,WH010,5,997.05,2025-07-04,2025-07-03,Delivered
ORD000302,2025-09-01,CUST01757,PROD097,WH005,3,306.9,2025-09-03,2025-09-01,Delivered
ORD000303,2024-11-18,CUST00178,PROD005,WH005,1,481.8,2024-11-25,2024-11-24,Delivered
ORD000304,2025-05-23,CUST01699,PROD048,WH008,4,1013.4,2025-05-26,,Cancelled
ORD000305,2024-11-05,CUST00230,PROD068,WH005,15,4228.2,2024-11-08,2024-11-08,Delivered
ORD000306,2025-01-18,CUST00909,PROD100,WH004,5,2538.0,2025-01-20,2025-01-20,Delivered
ORD000307,2025-06-02,CUST00390,PROD062,WH009,4,221.68,2025-06-04,2025-06-04,Delivered
ORD000308,2024-12-14,CUST00636,PROD094,WH009,5,2067.35,2024-12-19,,Cancelled
ORD000309,2024-12-01,CUST01386,PROD099,WH002,2,462.74,2024-12-04,2024-12-02,Delivered
ORD000310,2024-05-15,CUST00794,PROD093,WH001,5,1975.65,2024-05-18,2024-05-17,Delivered
ORD000311,2025-06-18,CUST01408,PROD001,WH005,10,283.9,2025-06-20,2025-06-20,Delivered
ORD000312,2025-08-31,CUST00212,PROD043,WH008,5,2123.65,2025-09-02,2025-09-02,Delivered
ORD000313,2025-06-17,CUST01183,PROD096,WH005,2,502.8,2025-06-24,2025-06-24,Delivered
ORD000314,2024-11-15,CUST00395,PROD027,WH006,15,4999.8,2024-11-22,2024-11-22,Delivered
ORD000315,2024-10-20,CUST01375,PROD069,WH006,2,647.52,2024-10-24,2024-10-23,Delivered
ORD000316,2024-04-30,CUST00235,PROD020,WH003,10,3987.5,2024-05-04,2024-05-03,Delivered
ORD000317,2024-01-16,CUST00210,PROD072,WH009,2,256.02,2024-01-22,,Cancelled
ORD000318,2024-07-30,CUST00556,PROD045,WH009,2,313.44,2024-08-05,2024-08-04,Delivered
ORD000319,2024-05-24,CUST00351,PROD037,WH010,2,665.68,2024-05-31,2024-05-31,Delivered
ORD000320,2024-03-13,CUST00909,PROD079,WH006,5,2213.25,2024-03-17,2024-03-15,Delivered
ORD000321,2024-02-21,CUST00104,PROD004,WH008,5,990.35,2024-02-24,2024-02-22,Delivered
ORD000322,2024-04-18,CUST00803,PROD007,WH002,2,644.06,2024-04-23,2024-04-22,Delivered
ORD000323,2024-07-02,CUST01713,PROD077,WH010,10,1392.9,2024-07-09,2024-07-07,Delivered
ORD000324,2025-12-07,CUST00640,PROD058,WH010,3,1004.55,2025-12-14,2025-12-13,Delivered
ORD000325,2024-12-06,CUST01995,PROD092,WH009,2,207.36,2024-12-09,2024-12-09,Delivered
ORD000326,2025-04-21,CUST00960,PROD017,WH002,2,692.24,2025-04-27,2025-04-25,Delivered
ORD000327,2024-04-09,CUST00475,PROD040,WH008,3,1278.54,2024-04-14,2024-04-13,Delivered
ORD000328,2024-08-17,CUST00803,PROD079,WH005,5,2213.25,2024-08-20,2024-08-19,Delivered
ORD000329,2024-07-06,CUST00929,PROD086,WH006,2,482.02,2024-07-13,2024-07-12,Delivered
ORD000330,2025-05-14,CUST00720,PROD009,WH008,2,50.14,2025-05-16,2025-05-16,Delivered
ORD000331,2025-05-05,CUST01238,PROD022,WH005,1,126.57,2025-05-10,2025-05-09,Delivered
ORD000332,2025-08-11,CUST01675,PROD066,WH002,3,573.45,2025-08-14,2025-08-13,Delivered
ORD000333,2024-04-19,CUST01092,PROD072,WH002,20,2560.2,2024-04-23,2024-04-28,Delayed
ORD000334,2025-04-17,CUST01272,PROD076,WH007,5,2088.45,2025-04-22,2025-04-22,Delivered
ORD000335,2024-09-06,CUST00136,PROD021,WH008,20,2255.6,2024-09-12,2024-09-11,Delivered
ORD000336,2024-12-14,CUST01607,PROD089,WH010,10,3376.4,2024-12-17,2024-12-16,Delivered
ORD000337,2025-03-21,CUST00484,PROD044,WH009,10,116.3,2025-03-27,2025-03-25,Delivered
ORD000338,2024-06-26,CUST01907,PROD086,WH002,10,2410.1,2024-07-03,2024-07-01,Delivered
ORD000339,2025-08-10,CUST00949,PROD015,WH010,5,1397.05,2025-08-15,2025-08-13,Delivered
ORD000340,2024-11-29,CUST00631,PROD013,WH008,1,79.54,2024-12-05,2024-12-05,Delivered
ORD000341,2025-02-19,CUST01668,PROD077,WH002,3,417.87,2025-02-21,2025-02-19,Delivered
ORD000342,2025-09-02,CUST00186,PROD042,WH008,2,201.48,2025-09-07,2025-09-08,Delayed
ORD000343,2024-08-10,CUST01354,PROD075,WH001,2,116.94,2024-08-13,2024-08-16,Delayed
ORD000344,2024-06-01,CUST01261,PROD069,WH005,2,647.52,2024-06-06,2024-06-13,Delayed
ORD000345,2025-08-14,CUST01797,PROD026,WH004,3,1023.87,2025-08-19,2025-08-17,Delivered
ORD000346,2024-11-20,CUST01471,PROD073,WH005,10,3647.7,2024-11-24,2024-11-23,Delivered
ORD000347,2024-12-18,CUST01046,PROD075,WH001,2,116.94,2024-12-20,2024-12-18,Delivered
ORD000348,2025-02-17,CUST01846,PROD038,WH001,1,288.16,2025-02-20,2025-02-26,Delayed
ORD000349,2025-07-16,CUST00225,PROD001,WH009,2,56.78,2025-07-18,2025-07-17,Delivered
ORD000350,2024-10-15,CUST01209,PROD031,WH007,3,426.45,2024-10-17,2024-10-15,Delivered
ORD000351,2025-02-07,CUST00782,PROD041,WH007,2,224.62,2025-02-14,2025-02-13,Delivered
ORD000352,2025-03-21,CUST00285,PROD028,WH003,15,3305.85,2025-03-27,2025-03-26,Delivered
ORD000353,2024-07-11,CUST00316,PROD050,WH006,10,3586.0,2024-07-17,2024-07-16,Delivered
ORD000354,2024-10-22,CUST00147,PROD017,WH003,1,346.12,2024-10-29,2024-10-30,Delayed
ORD000355,2025-10-25,CUST00895,PROD019,WH008,3,378.72,2025-10-27,2025-10-25,Delivered
ORD000356,2024-05-19,CUST01831,PROD018,WH007,3,768.27,2024-05-21,2024-05-20,Delivered
ORD000357,2025-12-13,CUST00369,PROD055,WH010,5,1680.95,2025-12-19,,Cancelled
ORD000358,2025-04-10,CUST00788,PROD055,WH009,4,1344.76,2025-04-16,2025-04-15,Delivered
ORD000359,2024-12-29,CUST00016,PROD024,WH007,2,755.44,2025-01-01,2024-12-30,Delivered
ORD000360,2025-08-14,CUST01028,PROD094,WH004,2,826.94,2025-08-19,2025-08-17,Delivered
ORD000361,2024-10-02,CUST00069,PROD070,WH010,5,601.25,2024-10-07,2024-10-06,Delivered
ORD000362,2024-02-08,CUST01189,PROD062,WH006,5,277.1,2024-02-14,2024-02-14,Delivered
ORD000363,2025-05-08,CUST01498,PROD011,WH003,4,1322.24,2025-05-15,2025-05-13,Delivered
ORD000364,2025-06-23,CUST01072,PROD060,WH009,1,176.02,2025-06-27,2025-06-27,Delivered
ORD000365,2025-09-16,CUST01519,PROD032,WH008,10,3380.3,2025-09-18,2025-09-16,Delivered
ORD000366,2025-11-10,CUST01256,PROD010,WH009,3,453.36,2025-11-17,2025-11-22,Delayed
ORD000367,2024-02-24,CUST00930,PROD069,WH001,2,647.52,2024-02-28,2024-02-27,Delivered
ORD000368,2025-06-08,CUST00723,PROD074,WH006,2,398.82,2025-06-13,2025-06-12,Delivered
ORD000369,2024-10-28,CUST01891,PROD022,WH001,4,506.28,2024-11-01,2024-10-30,Delivered
ORD000370,2025-09-03,CUST00126,PROD039,WH010,3,1182.63,2025-09-10,2025-09-09,Delivered
ORD000371,2025-10-06,CUST00106,PROD075,WH003,2,116.94,2025-10-11,2025-10-09,Delivered
ORD000372,2025-11-03,CUST00588,PROD095,WH010,1,345.03,2025-11-07,2025-11-07,Delivered
ORD000373,2025-05-11,CUST01744,PROD017,WH009,2,692.24,2025-05-13,2025-05-13,Delivered
ORD000374,2024-10-11,CUST00564,PROD017,WH010,5,1730.6,2024-10-15,2024-10-14,Delivered
ORD000375,2024-09-20,CUST00358,PROD095,WH002,1,345.03,2024-09-22,2024-09-20,Delivered
ORD000376,2025-08-28,CUST01655,PROD020,WH008,2,797.5,2025-09-04,2025-09-03,Delivered
ORD000377,2024-06-28,CUST00371,PROD090,WH004,4,1189.36,2024-07-02,2024-07-01,Delivered
ORD000378,2025-06-24,CUST01220,PROD044,WH002,2,23.26,2025-06-26,2025-06-26,Delivered
ORD000379,2024-06-06,CUST00488,PROD097,WH007,5,511.5,2024-06-11,2024-06-10,Delivered
ORD000380,2025-11-07,CUST01184,PROD093,WH003,1,395.13,2025-11-12,2025-11-12,Delivered
ORD000381,2024-12-19,CUST00108,PROD083,WH005,4,224.6,2024-12-21,2024-12-21,Delivered
ORD000382,2024-06-20,CUST00976,PROD052,WH008,15,1441.65,2024-06-25,2024-06-24,Delivered
ORD000383,2025-06-29,CUST00972,PROD049,WH007,4,817.92,2025-07-02,,Cancelled
ORD000384,2024-09-25,CUST00592,PROD068,WH007,3,845.64,2024-09-28,2024-09-28,Delivered
ORD000385,2025-04-04,CUST01399,PROD087,WH006,20,5296.0,2025-04-09,2025-04-07,Delivered
ORD000386,2024-02-12,CUST01959,PROD069,WH006,2,647.52,2024-02-14,,Cancelled
ORD000387,2025-03-18,CUST00687,PROD084,WH005,2,17.5,2025-03-24,,Cancelled
ORD000388,2024-10-03,CUST01197,PROD013,WH005,15,1193.1,2024-10-07,2024-10-05,Delivered
ORD000389,2025-02-04,CUST01065,PROD099,WH004,1,231.37,2025-02-09,2025-02-13,Delayed
ORD000390,2024-12-11,CUST01122,PROD089,WH003,15,5064.6,2024-12-18,2024-12-17,Delivered
ORD000391,2024-01-11,CUST00843,PROD002,WH002,2,257.1,2024-01-18,2024-01-18,Delivered
ORD000392,2024-04-10,CUST00450,PROD014,WH008,5,254.4,2024-04-16,2024-04-22,Delayed
ORD000393,2024-10-17,CUST01269,PROD025,WH001,3,198.36,2024-10-21,2024-10-21,Delivered
ORD000394,2024-04-04,CUST01307,PROD077,WH004,2,278.58,2024-04-06,2024-04-04,Delivered
ORD000395,2024-05-04,CUST00267,PROD016,WH002,4,51.44,2024-05-11,2024-05-09,Delivered
ORD000396,2025-01-19,CUST01836,PROD098,WH010,3,281.82,2025-01-26,2025-01-26,Delivered
ORD000397,2024-04-23,CUST00957,PROD024,WH005,15,5665.8,2024-04-30,2024-04-29,Delivered
ORD000398,2025-11-07,CUST01576,PROD082,WH008,10,1933.2,2025-11-09,2025-11-08,Delivered
ORD000399,2025-03-13,CUST00332,PROD086,WH006,1,241.01,2025-03-20,2025-03-19,Delivered
ORD000400,2024-03-16,CUST00796,PROD100,WH001,1,507.6,2024-03-20,2024-03-19,Delivered
ORD000401,2024-12-06,CUST00903,PROD034,WH005,1,80.79,2024-12-08,2024-12-08,Delivered
ORD000402,2024-03-12,CUST00366,PROD026,WH010,10,3412.9,2024-03-17,2024-03-16,Delivered
ORD000403,2025-10-22,CUST01575,PROD014,WH003,1,50.88,2025-10-27,2025-10-25,Delivered
ORD000404,2025-03-17,CUST01466,PROD079,WH002,15,6639.75,2025-03-20,2025-03-19,Delivered
ORD000405,2024-09-22,CUST01171,PROD005,WH002,1,481.8,2024-09-24,2024-09-24,Delivered
ORD000406,2024-09-13,CUST01338,PROD003,WH008,2,283.82,2024-09-18,2024-09-18,Delivered
ORD000407,2025-10-17,CUST00311,PROD005,WH007,4,1927.2,2025-10-19,2025-10-18,Delivered
ORD000408,2025-12-17,CUST01056,PROD051,WH010,3,584.37,2025-12-21,2025-12-21,Delivered
ORD000409,2025-05-17,CUST01600,PROD056,WH007,1,69.46,2025-05-22,2025-05-20,Delivered
ORD000410,2024-03-12,CUST01955,PROD029,WH001,3,45.57,2024-03-18,2024-03-25,Delayed
ORD000411,2025-12-06,CUST01915,PROD016,WH010,1,12.86,2025-12-11,2025-12-09,Delivered
ORD000412,2025-01-02,CUST00114,PROD088,WH005,1,165.98,2025-01-06,2025-01-05,Delivered
ORD000413,2025-10-09,CUST01748,PROD012,WH006,3,391.05,2025-10-16,2025-10-14,Delivered
ORD000414,2024-12-14,CUST00416,PROD059,WH005,2,245.52,2024-12-16,2024-12-14,Delivered
ORD000415,2024-06-29,CUST00392,PROD006,WH007,1,493.9,2024-07-05,2024-07-03,Delivered
ORD000416,2024-11-02,CUST01411,PROD050,WH002,4,1434.4,2024-11-09,2024-11-07,Delivered
ORD000417,2025-01-02,CUST00287,PROD011,WH008,15,4958.4,2025-01-07,2025-01-11,Delayed
ORD000418,2024-02-06,CUST01002,PROD004,WH010,2,396.14,2024-02-09,2024-02-09,Delivered
ORD000419,2025-02-02,CUST01094,PROD070,WH005,4,481.0,2025-02-04,2025-02-03,Delivered
ORD000420,2025-04-05,CUST00692,PROD005,WH006,3,1445.4,2025-04-07,2025-04-07,Delivered
ORD000421,2024-02-13,CUST01926,PROD016,WH004,1,12.86,2024-02-18,2024-02-26,Delayed
ORD000422,2025-11-25,CUST01895,PROD020,WH010,15,5981.25,2025-12-01,2025-12-01,Delivered
ORD000423,2024-03-14,CUST01340,PROD095,WH003,3,1035.09,2024-03-16,2024-03-15,Delivered
ORD000424,2024-01-20,CUST00498,PROD080,WH001,1,215.85,2024-01-25,,Cancelled
ORD000425,2025-12-19,CUST01296,PROD017,WH001,1,346.12,2025-12-26,2025-12-26,Delivered
ORD000426,2024-02-21,CUST00350,PROD013,WH008,1,79.54,2024-02-25,2024-02-23,Delivered
ORD000427,2025-08-28,CUST01219,PROD014,WH002,2,101.76,2025-08-30,2025-08-29,Delivered
ORD000428,2025-09-22,CUST00691,PROD009,WH004,1,25.07,2025-09-25,2025-09-24,Delivered
ORD000429,2025-11-25,CUST01180,PROD042,WH002,1,100.74,2025-11-30,2025-11-28,Delivered
ORD000430,2025-07-12,CUST01215,PROD042,WH004,1,100.74,2025-07-15,2025-07-15,Delivered
ORD000431,2024-06-26,CUST00290,PROD009,WH002,3,75.21,2024-06-30,2024-06-29,Delivered
ORD000432,2025-03-01,CUST00338,PROD090,WH006,5,1486.7,2025-03-04,2025-03-02,Delivered
ORD000433,2025-03-25,CUST00205,PROD075,WH001,1,58.47,2025-03-28,2025-03-28,Delivered
ORD000434,2025-10-09,CUST01802,PROD049,WH003,2,408.96,2025-10-15,2025-10-15,Delivered
ORD000435,2025-05-13,CUST01897,PROD001,WH001,4,113.56,2025-05-15,2025-05-15,Delivered
ORD000436,2024-04-01,CUST00853,PROD084,WH010,1,8.75,2024-04-08,2024-04-07,Delivered
ORD000437,2025-12-11,CUST00294,PROD089,WH003,20,6752.8,2025-12-16,2025-12-16,Delivered
ORD000438,2025-10-17,CUST00490,PROD067,WH008,1,230.85,2025-10-21,2025-10-20,Delivered
ORD000439,2024-06-27,CUST01469,PROD089,WH001,5,1688.2,2024-07-03,2024-07-06,Delayed
ORD000440,2025-05-26,CUST00858,PROD012,WH005,3,391.05,2025-06-01,2025-05-31,Delivered
ORD000441,2024-01-05,CUST01086,PROD031,WH004,3,426.45,2024-01-11,2024-01-11,Delivered
ORD000442,2024-04-07,CUST00951,PROD047,WH009,1,367.48,2024-04-13,2024-04-17,Delayed
ORD000443,2025-10-03,CUST00397,PROD027,WH005,4,1333.28,2025-10-10,2025-10-10,Delivered
ORD000444,2024-04-25,CUST00362,PROD088,WH008,15,2489.7,2024-04-28,2024-04-27,Delivered
ORD000445,2024-06-12,CUST00746,PROD006,WH001,3,1481.7,2024-06-19,2024-06-17,Delivered
ORD000446,2024-10-18,CUST01264,PROD056,WH005,10,694.6,2024-10-21,2024-10-20,Delivered
ORD000447,2025-04-09,CUST00361,PROD014,WH001,15,763.2,2025-04-11,2025-04-09,Delivered
ORD000448,2024-06-10,CUST00146,PROD063,WH009,1,119.3,2024-06-12,2024-06-14,Delayed
ORD000449,2024-08-28,CUST00668,PROD057,WH010,10,3647.8,2024-09-04,2024-09-02,Delivered
ORD000450,2025-03-05,CUST01596,PROD096,WH006,15,3771.0,2025-03-08,2025-03-08,Delivered
ORD000451,2024-04-22,CUST01511,PROD030,WH002,3,70.65,2024-04-26,2024-04-26,Delivered
ORD000452,2025-02-26,CUST00965,PROD049,WH004,2,408.96,2025-03-01,2025-03-01,Delivered
ORD000453,2025-08-22,CUST00443,PROD007,WH007,2,644.06,2025-08-27,2025-08-27,Delivered
ORD000454,2025-09-16,CUST00280,PROD023,WH007,2,681.96,2025-09-21,2025-09-27,Delayed
ORD000455,2025-04-13,CUST00415,PROD025,WH006,2,132.24,2025-04-20,2025-04-19,Delivered
ORD000456,2024-12-09,CUST00575,PROD005,WH010,3,1445.4,2024-12-12,2024-12-12,Delivered
ORD000457,2024-05-19,CUST00351,PROD060,WH008,3,528.06,2024-05-21,2024-05-20,Delivered
ORD000458,2024-12-17,CUST01617,PROD038,WH010,1,288.16,2024-12-20,2024-12-20,Delivered
ORD000459,2025-10-15,CUST01752,PROD022,WH010,1,126.57,2025-10-21,2025-10-19,Delivered
ORD000460,2024-08-23,CUST01766,PROD053,WH009,15,3999.45,2024-08-25,2024-08-24,Delivered
ORD000461,2024-08-09,CUST00030,PROD061,WH008,15,4227.15,2024-08-15,2024-08-14,Delivered
ORD000462,2025-03-14,CUST00890,PROD032,WH004,1,338.03,2025-03-21,2025-03-20,Delivered
ORD000463,2025-08-16,CUST01840,PROD076,WH003,3,1253.07,2025-08-19,2025-08-17,Delivered
ORD000464,2024-01-06,CUST01503,PROD006,WH001,4,1975.6,2024-01-11,2024-01-10,Delivered
ORD000465,2025-05-31,CUST00982,PROD055,WH009,4,1344.76,2025-06-02,2025-06-01,Delivered
ORD000466,2025-12-14,CUST00171,PROD058,WH008,5,1674.25,2025-12-16,2025-12-16,Delivered
ORD000467,2025-07-25,CUST00272,PROD089,WH007,1,337.64,2025-07-27,2025-07-27,Delivered
ORD000468,2025-01-02,CUST00983,PROD031,WH002,5,710.75,2025-01-06,2025-01-06,Delivered
ORD000469,2025-11-16,CUST01531,PROD021,WH008,2,225.56,2025-11-20,2025-11-18,Delivered
ORD000470,2025-08-20,CUST01791,PROD059,WH008,20,2455.2,2025-08-22,2025-08-22,Delivered
ORD000471,2025-02-19,CUST01298,PROD048,WH008,1,253.35,2025-02-22,2025-02-20,Delivered
ORD000472,2024-01-02,CUST00682,PROD010,WH007,5,755.6,2024-01-09,2024-01-07,Delivered
ORD000473,2025-06-27,CUST01430,PROD038,WH007,15,4322.4,2025-06-29,2025-06-28,Delivered
ORD000474,2025-09-19,CUST00166,PROD074,WH004,1,199.41,2025-09-25,2025-09-23,Delivered
ORD000475,2025-09-27,CUST01937,PROD095,WH001,4,1380.12,2025-10-01,2025-09-29,Delivered
ORD000476,2025-11-21,CUST00749,PROD007,WH002,10,3220.3,2025-11-25,2025-11-24,Delivered
ORD000477,2025-04-21,CUST00359,PROD006,WH006,2,987.8,2025-04-27,2025-04-26,Delivered
ORD000478,2025-10-25,CUST01453,PROD091,WH002,2,89.4,2025-10-31,2025-10-29,Delivered
ORD000479,2024-07-28,CUST00233,PROD043,WH004,2,849.46,2024-07-31,2024-07-29,Delivered
ORD000480,2025-10-26,CUST00430,PROD095,WH010,2,690.06,2025-10-31,2025-10-29,Delivered
ORD000481,2024-08-18,CUST01394,PROD046,WH005,3,161.97,2024-08-22,2024-08-20,Delivered
ORD000482,2025-03-09,CUST00708,PROD007,WH002,2,644.06,2025-03-13,2025-03-12,Delivered
ORD000483,2025-04-08,CUST00963,PROD065,WH009,3,649.32,2025-04-13,2025-04-13,Delivered
ORD000484,2025-06-28,CUST01272,PROD069,WH005,2,647.52,2025-07-05,2025-07-04,Delivered
ORD000485,2025-01-11,CUST01827,PROD089,WH002,3,1012.92,2025-01-18,2025-01-18,Delivered
ORD000486,2025-04-13,CUST00591,PROD011,WH007,5,1652.8,2025-04-15,2025-04-15,Delivered
ORD000487,2024-03-19,CUST01428,PROD022,WH005,2,253.14,2024-03-21,2024-03-23,Delayed
ORD000488,2024-05-31,CUST01950,PROD020,WH004,20,7975.0,2024-06-05,2024-06-03,Delivered
ORD000489,2025-10-04,CUST01109,PROD038,WH007,15,4322.4,2025-10-06,2025-10-04,Delivered
ORD000490,2024-05-15,CUST01511,PROD045,WH007,1,156.72,2024-05-20,2024-05-19,Delivered
ORD000491,2025-10-22,CUST00046,PROD038,WH004,2,576.32,2025-10-24,2025-10-24,Delivered
ORD000492,2024-08-25,CUST01186,PROD083,WH006,15,842.25,2024-08-31,2024-09-07,Delayed
ORD000493,2024-12-17,CUST01216,PROD083,WH006,1,56.15,2024-12-24,2024-12-23,Delivered
ORD000494,2025-11-12,CUST00938,PROD068,WH009,2,563.76,2025-11-19,2025-11-18,Delivered
ORD000495,2024-11-07,CUST01617,PROD017,WH005,1,346.12,2024-11-13,2024-11-13,Delivered
ORD000496,2024-09-23,CUST01577,PROD062,WH006,2,110.84,2024-09-26,2024-09-25,Delivered
ORD000497,2024-02-18,CUST01959,PROD046,WH005,4,215.96,2024-02-21,2024-02-20,Delivered
ORD000498,2024-06-19,CUST00374,PROD021,WH009,5,563.9,2024-06-25,2024-06-24,Delivered
ORD000499,2024-06-28,CUST00488,PROD089,WH003,1,337.64,2024-07-05,2024-07-05,Delivered
ORD000500,2024-04-29,CUST00903,PROD041,WH010,15,1684.65,2024-05-01,2024-05-01,Delivered
ORD000501,2024-09-23,CUST01449,PROD024,WH004,10,3777.2,2024-09-27,2024-09-25,Delivered
ORD000502,2024-02-05,CUST00764,PROD041,WH006,1,112.31,2024-02-12,2024-02-12,Delivered
ORD000503,2025-04-04,CUST00249,PROD021,WH009,1,112.78,2025-04-10,2025-04-09,Delivered
ORD000504,2024-01-26,CUST01901,PROD064,WH003,3,81.45,2024-01-31,2024-01-30,Delivered
ORD000505,2024-11-23,CUST01326,PROD001,WH009,1,28.39,2024-11-26,2024-12-02,Delayed
ORD000506,2024-10-29,CUST00302,PROD038,WH010,3,864.48,2024-11-03,2024-11-01,Delivered
ORD000507,2025-08-01,CUST00231,PROD057,WH006,3,1094.34,2025-08-08,2025-08-06,Delivered
ORD000508,2025-05-05,CUST00631,PROD018,WH009,3,768.27,2025-05-07,2025-05-09,Delayed
ORD000509,2024-01-26,CUST00732,PROD080,WH004,2,431.7,2024-01-31,2024-02-08,Delayed
ORD000510,2024-04-04,CUST01195,PROD008,WH010,1,38.32,2024-04-08,2024-04-12,Delayed
ORD000511,2025-06-23,CUST00047,PROD099,WH005,3,694.11,2025-06-26,2025-06-26,Delivered
ORD000512,2024-03-26,CUST00808,PROD058,WH002,5,1674.25,2024-04-01,2024-03-30,Delivered
ORD000513,2024-07-18,CUST01048,PROD041,WH010,10,1123.1,2024-07-23,2024-07-21,Delivered
ORD000514,2024-02-27,CUST01467,PROD047,WH007,5,1837.4,2024-03-05,2024-03-05,Delivered
ORD000515,2025-03-13,CUST00583,PROD050,WH006,1,358.6,2025-03-17,2025-03-17,Delivered
ORD000516,2024-12-19,CUST00180,PROD040,WH008,1,426.18,2024-12-23,2024-12-21,Delivered
ORD000517,2024-08-08,CUST00592,PROD057,WH007,1,364.78,2024-08-15,2024-08-23,Delayed
ORD000518,2024-06-16,CUST01712,PROD055,WH007,3,1008.57,2024-06-23,2024-06-23,Delivered
ORD000519,2025-08-24,CUST00622,PROD012,WH003,3,391.05,2025-08-30,2025-08-30,Delivered
