return_id,order_id,product_id,return_date,return_reason,return_cost
RET001610,ORD016766,PROD080,2024-10-14,Wrong Item,46.05
RET001611,ORD016778,PROD022,2025-06-18,Wrong Item,145.97
RET001612,ORD016779,PROD049,2024-09-19,Wrong Item,96.09
RET001613,ORD016783,PROD068,2025-03-17,Damaged Item,37.07
RET001614,ORD016794,PROD065,2025-07-20,Customer Changed Mind,13.44
RET001615,ORD016814,PROD084,2025-07-15,Late Delivery,55.32
RET001616,ORD016819,PROD083,2024-11-11,Customer Changed Mind,34.31
RET001617,ORD016824,PROD014,2025-05-30,Wrong Item,134.62
RET001618,ORD016829,PROD010,2024-05-31,Wrong Item,102.29
RET001619,ORD016860,PROD047,2024-05-17,Wrong Item,104.33
RET001620,ORD016874,PROD079,2025-12-04,Quality Issue,25.22
RET001621,ORD016875,PROD057,2025-05-14,Late Delivery,144.82
RET001622,ORD016876,PROD008,2025-02-05,Wrong Item,10.86
RET001623,ORD016890,PROD016,2025-12-12,Wrong Item,29.31
RET001624,ORD016898,PROD066,2024-10-22,Quality Issue,12.28
RET001625,ORD016909,PROD017,2024-02-18,Customer Changed Mind,59.62
RET001626,ORD016910,PROD007,2024-08-23,Damaged Item,60.62
RET001627,ORD016948,PROD092,2026-01-01,Customer Changed Mind,93.51
RET001628,ORD016958,PROD079,2025-12-10,Wrong Item,58.79
RET001629,ORD016960,PROD053,2025-09-16,Customer Changed Mind,63.95
RET001630,ORD016971,PROD028,2025-11-13,Late Delivery,142.09
RET001631,ORD016975,PROD059,2024-09-26,Late Delivery,128.7
RET001632,ORD016977,PROD023,2024-08-31,Damaged Item,112.06
RET001633,ORD016999,PROD009,2024-10-18,Late Delivery,37.7
RET001634,ORD017005,PROD007,2024-09-14,Quality Issue,46.23
RET001635,ORD017006,PROD070,2024-08-18,Wrong Item,73.94
RET001636,ORD017009,PROD068,2024-11-17,Wrong Item,63.65
RET001637,ORD017012,PROD076,2025-10-17,Quality Issue,75.73
RET001638,ORD017015,PROD022,2024-02-11,Quality Issue,36.52
RET001639,ORD017017,PROD063,2025-12-14,Quality Issue,54.06
RET001640,ORD017030,PROD028,2025-11-25,Wrong Item,100.34
RET001641,ORD017047,PROD062,2025-07-21,Damaged Item,100.77
RET001642,ORD017066,PROD029,2024-07-18,Damaged Item,81.68
RET001643,ORD017067,PROD016,2024-04-08,Quality Issue,115.26
RET001644,ORD017090,PROD098,2024-06-20,Quality Issue,77.28
RET001645,ORD017098,PROD053,2024-07-21,Customer Changed Mind,12.89
RET001646,ORD017102,PROD051,2025-03-21,Wrong Item,147.85
RET001647,ORD017104,PROD001,2024-05-13,Wrong Item,126.72
RET001648,ORD017111,PROD032,2025-05-09,Customer Changed Mind,39.11
RET001649,ORD017113,PROD059,2024-06-02,Quality Issue,105.11
RET001650,ORD017121,PROD082,2024-04-25,Customer Changed Mind,22.01
RET001651,ORD017128,PROD030,2025-08-02,Customer Changed Mind,30.33
RET001652,ORD017144,PROD032,2024-05-04,Customer Changed Mind,55.17
RET001653,ORD017145,PROD042,2025-09-16,Customer Changed Mind,20.62
RET001654,ORD017146,PROD036,2025-10-16,Quality Issue,18.93
RET001655,ORD017150,PROD094,2024-08-01,Quality Issue,10.67
RET001656,ORD017165,PROD002,2025-01-08,Damaged Item,101.81
RET001657,ORD017169,PROD023,2025-11-26,Late Delivery,91.37
RET001658,ORD017171,PROD067,2025-06-20,Late Delivery,45.09
RET001659,ORD017172,PROD023,2024-03-29,Late Delivery,114.38
RET001660,ORD017175,PROD023,2024-02-02,Damaged Item,108.54
RET001661,ORD017210,PROD081,2024-03-19,Customer Changed Mind,82.6
RET001662,ORD017241,PROD099,2025-04-02,Wrong Item,138.55
RET001663,ORD017245,PROD029,2025-05-31,Damaged Item,123.24
RET001664,ORD017252,PROD033,2025-04-30,Quality Issue,31.06
RET001665,ORD017258,PROD078,2025-01-02,Damaged Item,57.31
RET001666,ORD017296,PROD031,2024-08-23,Wrong Item,27.37
RET001667,ORD017302,PROD090,2024-06-21,Wrong Item,28.85
RET001668,ORD017308,PROD018,2024-12-31,Damaged Item,54.46
RET001669,ORD017312,PROD046,2025-01-10,Customer Changed Mind,25.44
RET001670,ORD017324,PROD023,2024-07-16,Quality Issue,126.97
RET001671,ORD017325,PROD052,2025-04-10,Damaged Item,52.04
RET001672,ORD017334,PROD090,2025-06-11,Customer Changed Mind,47.68
RET001673,ORD017345,PROD045,2024-11-11,Customer Changed Mind,131.58
RET001674,ORD017365,PROD037,2024-11-16,Late Delivery,121.59
RET001675,ORD017371,PROD066,2024-11-03,Quality Issue,104.1
RET001676,ORD017387,PROD083,2024-02-23,Quality Issue,60.74
RET001677,ORD017396,PROD005,2025-10-26,Customer Changed Mind,70.05
RET001678,ORD017399,PROD079,2025-04-29,Late Delivery,100.55
RET001679,ORD017410,PROD017,2025-01-03,Customer Changed Mind,70.06
RET001680,ORD017428,PROD085,2024-02-06,Damaged Item,25.94
RET001681,ORD017439,PROD008,2025-02-16,Damaged Item,75.61
RET001682,ORD017447,PROD081,2025-10-06,Late Delivery,34.48
RET001683,ORD017449,PROD092,2025-08-07,Quality Issue,97.36
RET001684,ORD017455,PROD098,2024-07-26,Damaged Item,127.38
RET001685,ORD017463,PROD079,2024-06-10,Wrong Item,84.08
RET001686,ORD017470,PROD031,2025-09-22,Customer Changed Mind,43.13
RET001687,ORD017508,PROD099,2025-07-10,Customer Changed Mind,124.21
RET001688,ORD017514,PROD044,2024-07-29,Quality Issue,125.93
RET001689,ORD017535,PROD037,2025-12-06,Late Delivery,24.73
RET001690,ORD017536,PROD071,2024-06-09,Damaged Item,21.87
RET001691,ORD017539,PROD037,2024-11-11,Customer Changed Mind,139.49
RET001692,ORD017549,PROD074,2025-05-28,Damaged Item,96.0
RET001693,ORD017553,PROD099,2024-08-17,Damaged Item,43.87
RET001694,ORD017565,PROD041,2025-08-28,Customer Changed Mind,123.43
RET001695,ORD017568,PROD016,2024-10-18,Wrong Item,53.11
RET001696,ORD017569,PROD021,2024-07-11,Wrong Item,72.88
RET001697,ORD017576,PROD099,2025-11-26,Customer Changed Mind,26.03
RET001698,ORD017590,PROD066,2025-06-22,Quality Issue,43.05
RET001699,ORD017595,PROD065,2025-01-08,Customer Changed Mind,131.84
RET001700,ORD017601,PROD016,2024-05-25,Quality Issue,21.68
RET001701,ORD017603,PROD032,2025-04-11,Customer Changed Mind,44.39
RET001702,ORD017623,PROD002,2024-10-21,Wrong Item,12.9
RET001703,ORD017628,PROD075,2025-12-05,Wrong Item,97.46
RET001704,ORD017650,PROD078,2025-12-22,Damaged Item,125.43
RET001705,ORD017653,PROD066,2025-09-28,Quality Issue,90.55
RET001706,ORD017673,PROD008,2025-05-01,Wrong Item,27.29
RET001707,ORD017675,PROD048,2025-04-01,Wrong Item,62.74
RET001708,ORD017692,PROD024,2025-08-25,Customer Changed Mind,55.48
RET001709,ORD017728,PROD011,2025-11-06,Quality Issue,50.87
RET001710,ORD017755,PROD003,2025-01-01,Customer Changed Mind,94.45
RET001711,ORD017761,PROD020,2024-07-26,Quality Issue,145.16
RET001712,ORD017776,PROD032,2025-08-25,Damaged Item,42.29
RET001713,ORD017794,PROD093,2025-03-09,Damaged Item,55.06
RET001714,ORD017817,PROD084,2025-09-07,Customer Changed Mind,116.98
RET001715,ORD017827,PROD079,2025-12-24,Wrong Item,73.24
RET001716,ORD017837,PROD050,2024-12-22,Wrong Item,66.56
RET001717,ORD017860,PROD027,2024-11-13,Damaged Item,28.88
RET001718,ORD017870,PROD084,2024-07-08,Quality Issue,27.88
RET001719,ORD017883,PROD050,2024-07-03,Customer Changed Mind,110.21
RET001720,ORD017889,PROD083,2024-08-12,Quality Issue,62.88
RET001721,ORD017893,PROD013,2025-03-01,Wrong Item,113.12
RET001722,ORD017900,PROD047,2024-03-29,Wrong Item,95.47
RET001723,ORD017923,PROD007,2024-02-19,Quality Issue,81.22
RET001724,ORD017925,PROD050,2025-03-10,Quality Issue,37.07
RET001725,ORD017937,PROD002,2024-07-29,Damaged Item,112.13
RET001726,ORD017944,PROD069,2024-05-03,Quality Issue,38.97
RET001727,ORD017979,PROD058,2025-10-19,Damaged Item,120.87
RET001728,ORD017985,PROD015,2024-10-28,Quality Issue,10.7
RET001729,ORD017986,PROD079,2024-11-11,Late Delivery,48.94
RET001730,ORD017993,PROD077,2025-10-24,Customer Changed Mind,96.2
RET001731,ORD018007,PROD035,2025-06-25,Wrong Item,41.02
RET001732,ORD018061,PROD019,2024-10-17,Customer Changed Mind,105.22
RET001733,ORD018062,PROD023,2025-04-14,Wrong Item,34.49
RET001734,ORD018066,PROD008,2024-09-27,Damaged Item,87.64
RET001735,ORD018078,PROD059,2025-06-29,Damaged Item,59.58
RET001736,ORD018079,PROD009,2025-11-05,Damaged Item,134.27
RET001737,ORD018095,PROD015,2024-06-29,Customer Changed Mind,53.36
RET001738,ORD018127,PROD083,2025-12-14,Customer Changed Mind,132.43
RET001739,ORD018129,PROD002,2024-09-01,Customer Changed Mind,119.19
RET001740,ORD018132,PROD075,2024-09-14,Wrong Item,53.63
RET001741,ORD018147,PROD076,2025-03-16,Late Delivery,94.28
RET001742,ORD018150,PROD076,2024-11-22,Customer Changed Mind,132.65
RET001743,ORD018154,PROD016,2025-11-01,Quality Issue,85.11
RET001744,ORD018167,PROD009,2025-04-06,Customer Changed Mind,109.05
RET001745,ORD018168,PROD086,2025-05-28,Quality Issue,22.21
RET001746,ORD018169,PROD050,2024-08-10,Damaged Item,56.65
RET001747,ORD018170,PROD062,2025-05-26,Late Delivery,92.12
RET001748,ORD018187,PROD002,2025-05-26,Late Delivery,97.22
RET001749,ORD018193,PROD092,2025-03-03,Customer Changed Mind,141.11
RET001750,ORD018210,PROD019,2024-10-05,Quality Issue,116.08
RET001751,ORD018220,PROD073,2025-04-01,Wrong Item,53.44
RET001752,ORD018225,PROD006,2025-11-15,Late Delivery,149.52
RET001753,ORD018235,PROD092,2025-10-11,Customer Changed Mind,67.12
RET001754,ORD018252,PROD053,2025-05-10,Quality Issue,67.45
RET001755,ORD018254,PROD011,2025-11-10,Wrong Item,106.63
RET001756,ORD018281,PROD013,2025-11-20,Damaged Item,17.77
RET001757,ORD018293,PROD089,2025-03-09,Damaged Item,61.29
RET001758,ORD018296,PROD077,2025-02-21,Damaged Item,90.55
RET001759,ORD018305,PROD073,2025-04-16,Customer Changed Mind,110.75
RET001760,ORD018322,PROD039,2024-05-02,Damaged Item,118.51
RET001761,ORD018325,PROD030,2024-04-20,Customer Changed Mind,144.61
RET001762,ORD018340,PROD032,2024-09-16,Customer Changed Mind,66.86
RET001763,ORD018341,PROD081,2024-09-16,Damaged Item,144.52
RET001764,ORD018346,PROD036,2025-06-07,Late Delivery,149.47
RET001765,ORD018356,PROD072,2024-06-11,Customer Changed Mind,100.19
RET001766,ORD018372,PROD065,2025-10-13,Damaged Item,71.66
RET001767,ORD018393,PROD095,2025-10-09,Wrong Item,47.27
RET001768,ORD018396,PROD019,2025-01-13,Damaged Item,125.73
RET001769,ORD018397,PROD005,2025-01-22,Wrong Item,139.7
RET001770,ORD018475,PROD038,2025-03-17,Quality Issue,17.1
RET001771,ORD018491,PROD066,2025-11-01,Customer Changed Mind,32.48
RET001772,ORD018515,PROD008,2025-01-07,Damaged Item,139.47
RET001773,ORD018532,PROD069,2025-09-12,Wrong Item,33.76
RET001774,ORD018549,PROD091,2025-01-20,Quality Issue,60.05
RET001775,ORD018552,PROD006,2024-12-09,Customer Changed Mind,139.85
RET001776,ORD018586,PROD010,2025-10-20,Customer Changed Mind,109.63
RET001777,ORD018592,PROD016,2025-03-28,Customer Changed Mind,135.92
RET001778,ORD018614,PROD014,2025-03-12,Wrong Item,66.45
RET001779,ORD018624,PROD068,2024-03-02,Damaged Item,37.91
RET001780,ORD018635,PROD055,2025-12-22,Quality Issue,112.58
RET001781,ORD018643,PROD050,2025-06-30,Wrong Item,77.85
RET001782,ORD018656,PROD079,2024-08-14,Quality Issue,23.83
RET001783,ORD018670,PROD079,2025-09-22,Damaged Item,48.15
RET001784,ORD018680,PROD017,2024-08-28,Late Delivery,87.42
RET001785,ORD018687,PROD018,2024-04-02,Customer Changed Mind,114.23
RET001786,ORD018693,PROD011,2024-08-20,Customer Changed Mind,145.39
RET001787,ORD018697,PROD039,2025-03-15,Customer Changed Mind,66.33
RET001788,ORD018700,PROD057,2025-07-11,Late Delivery,117.04
RET001789,ORD018708,PROD043,2025-04-27,Quality Issue,122.17
RET001790,ORD018710,PROD076,2025-12-29,Quality Issue,66.43
RET001791,ORD018719,PROD089,2025-08-01,Wrong Item,138.44
RET001792,ORD018751,PROD015,2025-05-29,Damaged Item,79.81
RET001793,ORD018775,PROD024,2025-12-14,Wrong Item,100.65
RET001794,ORD018782,PROD049,2024-07-21,Quality Issue,125.61
RET001795,ORD018799,PROD044,2025-05-12,Customer Changed Mind,30.11
RET001796,ORD018809,PROD056,2025-08-01,Late Delivery,139.95
RET001797,ORD018831,PROD020,2025-06-23,Damaged Item,34.41
RET001798,ORD018841,PROD093,2025-09-27,Late Delivery,123.53
RET001799,ORD018843,PROD069,2024-12-13,Quality Issue,101.81
RET001800,ORD018844,PROD080,2024-06-12,Quality Issue,96.86
RET001801,ORD018868,PROD026,2025-03-05,Quality Issue,105.36
RET001802,ORD018869,PROD036,2025-09-13,Wrong Item,71.45
RET001803,ORD018882,PROD078,2025-11-11,Quality Issue,51.98
RET001804,ORD018885,PROD070,2025-07-03,Quality Issue,20.62
RET001805,ORD018886,PROD090,2025-04-28,Damaged Item,92.78
RET001806,ORD018892,PROD015,2024-05-07,Quality Issue,21.43
RET001807,ORD018896,PROD005,2024-11-01,Quality Issue,96.74
RET001808,ORD018903,PROD082,2026-01-01,Wrong Item,57.35
RET001809,ORD018905,PROD073,2024-08-05,Customer Changed Mind,114.64
RET001810,ORD018926,PROD049,2024-11-27,Customer Changed Mind,100.84
RET001811,ORD018929,PROD075,2025-08-08,Quality Issue,110.77
RET001812,ORD018930,PROD012,2025-07-04,Wrong Item,75.82
RET001813,ORD018940,PROD047,2024-10-17,Damaged Item,38.91
RET001814,ORD018950,PROD099,2025-12-23,Damaged Item,127.49
RET001815,ORD018951,PROD077,2025-06-30,Damaged Item,47.93
RET001816,ORD019014,PROD067,2025-01-11,Quality Issue,61.27
RET001817,ORD019020,PROD052,2024-08-31,Wrong Item,49.68
RET001818,ORD019025,PROD033,2024-10-02,Late Delivery,42.68
RET001819,ORD019035,PROD030,2025-08-10,Wrong Item,149.49
RET001820,ORD019052,PROD018,2024-08-24,Quality Issue,57.09
RET001821,ORD019070,PROD019,2024-10-20,Wrong Item,12.24
RET001822,ORD019074,PROD026,2025-03-25,Wrong Item,36.38
RET001823,ORD019081,PROD079,2025-07-17,Quality Issue,119.37
RET001824,ORD019089,PROD099,2025-01-29,Customer Changed Mind,118.56
RET001825,ORD019093,PROD025,2025-08-17,Customer Changed Mind,66.47
RET001826,ORD019114,PROD039,2025-03-17,Wrong Item,40.04
RET001827,ORD019142,PROD054,2025-08-05,Quality Issue,14.94
RET001828,ORD019144,PROD061,2025-07-16,Quality Issue,103.9
RET001829,ORD019154,PROD054,2025-03-23,Quality Issue,38.47
RET001830,ORD019155,PROD039,2024-01-23,Late Delivery,31.73
RET001831,ORD019168,PROD034,2025-06-29,Customer Changed Mind,24.04
RET001832,ORD019174,PROD001,2025-04-11,Wrong Item,53.02
RET001833,ORD019191,PROD057,2025-10-24,Quality Issue,40.77
RET001834,ORD019195,PROD081,2025-02-01,Wrong Item,57.18
RET001835,ORD019248,PROD077,2024-07-07,Wrong Item,65.64
RET001836,ORD019257,PROD038,2024-05-19,Quality Issue,44.77
RET001837,ORD019262,PROD025,2024-02-24,Quality Issue,50.22
RET001838,ORD019272,PROD064,2025-05-21,Late Delivery,148.53
RET001839,ORD019278,PROD037,2024-03-24,Wrong Item,82.92
RET001840,ORD019280,PROD043,2024-08-02,Damaged Item,78.34
RET001841,ORD019289,PROD046,2025-12-12,Late Delivery,24.21
RET001842,ORD019297,PROD049,2024-06-01,Quality Issue,26.47
RET001843,ORD019299,PROD070,2025-08-18,Quality Issue,69.51
RET001844,ORD019322,PROD047,2024-04-24,Damaged Item,81.66
RET001845,ORD019329,PROD037,2024-10-04,Damaged Item,17.39
RET001846,ORD019351,PROD062,2024-10-06,Wrong Item,139.94
RET001847,ORD019352,PROD009,2024-12-06,Wrong Item,51.67
RET001848,ORD019360,PROD049,2025-04-10,Wrong Item,137.45
RET001849,ORD019361,PROD010,2024-01-24,Damaged Item,71.43
RET001850,ORD019363,PROD030,2025-05-31,Damaged Item,64.86
RET001851,ORD019365,PROD044,2025-10-01,Customer Changed Mind,146.02
RET001852,ORD019395,PROD070,2025-05-18,Late Delivery,48.79
RET001853,ORD019397,PROD089,2024-01-19,Wrong Item,121.96
RET001854,ORD019436,PROD084,2025-01-21,Late Delivery,24.92
RET001855,ORD019440,PROD069,2025-01-16,Quality Issue,118.15
RET001856,ORD019448,PROD030,2025-07-13,Damaged Item,20.88
RET001857,ORD019452,PROD066,2025-05-14,Customer Changed Mind,97.34
RET001858,ORD019460,PROD049,2024-10-03,Damaged Item,130.28
RET001859,ORD019462,PROD013,2024-01-09,Wrong Item,100.87
RET001860,ORD019465,PROD072,2025-10-23,Customer Changed Mind,17.09
RET001861,ORD019478,PROD028,2025-04-19,Damaged Item,30.03
RET001862,ORD019485,PROD015,2024-07-26,Late Delivery,104.39
RET001863,ORD019500,PROD099,2025-04-10,Wrong Item,37.45
RET001864,ORD019511,PROD085,2025-11-28,Quality Issue,92.47
RET001865,ORD019530,PROD027,2024-10-21,Customer Changed Mind,143.6
RET001866,ORD019541,PROD006,2026-01-02,Late Delivery,51.95
RET001867,ORD019544,PROD094,2024-09-17,Quality Issue,43.86
RET001868,ORD019551,PROD052,2024-06-08,Quality Issue,52.26
RET001869,ORD019558,PROD007,2025-07-04,Customer Changed Mind,108.85
RET001870,ORD019562,PROD090,2024-06-18,Damaged Item,48.22
RET001871,ORD019567,PROD082,2024-01-19,Damaged Item,106.04
RET001872,ORD019573,PROD064,2024-03-14,Customer Changed Mind,17.99
RET001873,ORD019574,PROD057,2025-09-29,Damaged Item,146.01
RET001874,ORD019599,PROD035,2025-04-18,Damaged Item,61.25
RET001875,ORD019605,PROD076,2025-09-13,Quality Issue,112.5
RET001876,ORD019618,PROD081,2024-04-04,Damaged Item,136.05
RET001877,ORD019619,PROD038,2025-10-09,Wrong Item,115.08
RET001878,ORD019625,PROD006,2024-01-20,Wrong Item,117.42
RET001879,ORD019628,PROD018,2024-08-19,Customer Changed Mind,55.93
RET001880,ORD019631,PROD032,2025-01-16,Wrong Item,71.22
RET001881,ORD019644,PROD092,2026-01-01,Damaged Item,143.78
RET001882,ORD019648,PROD015,2024-03-14,Wrong Item,29.03
RET001883,ORD019671,PROD052,2024-08-26,Customer Changed Mind,41.8
RET001884,ORD019672,PROD094,2025-03-24,Quality Issue,68.82
RET001885,ORD019673,PROD075,2025-09-17,Customer Changed Mind,133.06
RET001886,ORD019674,PROD040,2024-12-24,Late Delivery,89.96
RET001887,ORD019682,PROD007,2025-02-17,Customer Changed Mind,35.13
RET001888,ORD019684,PROD028,2025-04-26,Damaged Item,74.44
RET001889,ORD019695,PROD033,2025-12-30,Quality Issue,88.42
RET001890,ORD019699,PROD065,2024-01-28,Wrong Item,132.41
RET001891,ORD019702,PROD050,2025-01-13,Damaged Item,33.52
RET001892,ORD019714,PROD033,2024-02-17,Quality Issue,15.79
RET001893,ORD019739,PROD019,2025-11-08,Damaged Item,142.17
RET001894,ORD019741,PROD058,2025-10-03,Customer Changed Mind,131.76
RET001895,ORD019748,PROD045,2025-02-06,Quality Issue,100.33
RET001896,ORD019749,PROD035,2024-09-09,Wrong Item,17.48
RET001897,ORD019758,PROD063,2024-05-07,Wrong Item,141.58
RET001898,ORD019781,PROD054,2025-07-01,Customer Changed Mind,17.55
RET001899,ORD019799,PROD019,2025-07-13,Wrong Item,149.78
RET001900,ORD019800,PROD072,2025-07-25,Wrong Item,27.28
RET001901,ORD019804,PROD008,2025-02-12,Late Delivery,45.36
RET001902,ORD019840,PROD034,2025-10-27,Damaged Item,67.14
RET001903,ORD019846,PROD048,2025-01-08,Damaged Item,137.44
RET001904,ORD019858,PROD022,2025-01-11,Wrong Item,135.69
RET001905,ORD019861,PROD079,2024-10-07,Late Delivery,110.94
RET001906,ORD019873,PROD097,2024-05-28,Damaged Item,81.13
RET001907,ORD019893,PROD089,2025-03-01,Customer Changed Mind,73.05
RET001908,ORD019905,PROD040,2025-11-21,Customer Changed Mind,64.61
RET001909,ORD019914,PROD072,2025-10-18,Customer Changed Mind,118.72
RET001910,ORD019915,PROD055,2024-11-21,Customer Changed Mind,47.45
RET001911,ORD019928,PROD081,2024-10-08,Customer Changed Mind,20.0
RET001912,ORD019971,PROD057,2025-02-09,Damaged Item,64.6
RET001913,ORD019975,PROD026,2025-06-27,Damaged Item,38.46
RET001914,ORD019977,PROD026,2024-06-20,Customer Changed Mind,78.8
RET001915,ORD019980,PROD019,2024-09-16,Customer Changed Mind,116.45
RET001916,ORD019981,PROD067,2024-04-28,Wrong Item,53.08
RET001917,ORD019992,PROD093,2024-05-19,Quality Issue,94.97
RET001918,ORD020002,PROD042,2024-09-16,Quality Issue,59.89
RET001919,ORD020011,PROD020,2024-10-19,Wrong Item,36.31
RET001920,ORD020020,PROD075,2024-06-29,Customer Changed Mind,107.43
RET001921,ORD020028,PROD086,2025-03-26,Customer Changed Mind,107.18
RET001922,ORD020084,PROD038,2024-04-19,Damaged Item,74.75
RET001923,ORD020086,PROD076,2025-08-22,Damaged Item,53.44
RET001924,ORD020093,PROD006,2024-07-19,Damaged Item,103.96
RET001925,ORD020096,PROD079,2024-05-19,Quality Issue,10.7
RET001926,ORD020105,PROD090,2025-02-02,Damaged Item,144.95
RET001927,ORD020112,PROD047,2025-10-17,Quality Issue,90.43
RET001928,ORD020125,PROD088,2025-07-23,Wrong Item,90.39
RET001929,ORD020132,PROD061,2025-10-31,Quality Issue,84.17
RET001930,ORD020147,PROD022,2025-06-27,Damaged Item,15.99
RET001931,ORD020149,PROD033,2025-02-22,Customer Changed Mind,53.54
RET001932,ORD020167,PROD044,2024-10-16,Wrong Item,70.08
RET001933,ORD020168,PROD098,2024-06-17,Customer Changed Mind,144.67
RET001934,ORD020177,PROD042,2024-09-05,Wrong Item,10.99
RET001935,ORD020185,PROD080,2024-06-20,Late Delivery,53.01
RET001936,ORD020195,PROD083,2024-07-05,Wrong Item,37.31
RET001937,ORD020203,PROD070,2024-07-11,Quality Issue,10.47
RET001938,ORD020206,PROD020,2025-11-22,Customer Changed Mind,65.37
RET001939,ORD020217,PROD050,2024-12-24,Customer Changed Mind,135.83
RET001940,ORD020221,PROD007,2024-09-04,Quality Issue,47.7
RET001941,ORD020224,PROD026,2025-07-14,Wrong Item,114.66
RET001942,ORD020232,PROD015,2025-04-28,Damaged Item,27.36
RET001943,ORD020233,PROD087,2024-02-13,Quality Issue,120.03
RET001944,ORD020239,PROD069,2025-01-06,Damaged Item,135.98
RET001945,ORD020245,PROD016,2024-09-02,Wrong Item,105.15
RET001946,ORD020263,PROD028,2025-12-17,Customer Changed Mind,146.18
RET001947,ORD020276,PROD034,2025-03-12,Wrong Item,32.06
RET001948,ORD020286,PROD094,2024-04-10,Wrong Item,91.19
RET001949,ORD020294,PROD049,2024-02-03,Damaged Item,47.63
RET001950,ORD020306,PROD083,2024-11-21,Customer Changed Mind,17.33
RET001951,ORD020313,PROD093,2025-07-28,Quality Issue,138.38
RET001952,ORD020315,PROD087,2025-10-30,Damaged Item,61.35
RET001953,ORD020323,PROD074,2024-05-30,Late Delivery,117.76
RET001954,ORD020331,PROD038,2025-08-04,Wrong Item,131.99
RET001955,ORD020336,PROD068,2024-06-08,Customer Changed Mind,141.88
RET001956,ORD020339,PROD034,2024-08-06,Quality Issue,37.74
RET001957,ORD020344,PROD002,2024-11-29,Wrong Item,34.88
RET001958,ORD020346,PROD011,2025-08-01,Late Delivery,109.21
RET001959,ORD020349,PROD086,2025-08-03,Wrong Item,146.29
RET001960,ORD020356,PROD075,2024-11-19,Customer Changed Mind,58.85
RET001961,ORD020359,PROD094,2024-07-15,Late Delivery,61.35
RET001962,ORD020377,PROD044,2024-06-08,Quality Issue,10.38
RET001963,ORD020424,PROD061,2025-05-25,Damaged Item,46.75
RET001964,ORD020431,PROD073,2024-12-05,Customer Changed Mind,88.17
RET001965,ORD020437,PROD024,2025-08-04,Damaged Item,127.91
RET001966,ORD020451,PROD076,2024-11-29,Damaged Item,131.28
RET001967,ORD020475,PROD037,2024-08-02,Damaged Item,51.23
RET001968,ORD020493,PROD085,2024-05-25,Quality Issue,77.52
RET001969,ORD020502,PROD022,2025-08-16,Wrong Item,121.55
RET001970,ORD020539,PROD094,2024-10-26,Customer Changed Mind,21.21
RET001971,ORD020542,PROD024,2024-03-28,Customer Changed Mind,61.08
RET001972,ORD020544,PROD043,2024-10-24,Wrong Item,94.83
RET001973,ORD020545,PROD015,2024-05-16,Quality Issue,149.37
RET001974,ORD020561,PROD084,2025-07-25,Customer Changed Mind,61.68
RET001975,ORD020589,PROD019,2025-10-04,Damaged Item,63.3
RET001976,ORD020594,PROD045,2024-04-13,Late Delivery,25.31
RET001977,ORD020615,PROD047,2024-09-23,Quality Issue,129.9
RET001978,ORD020619,PROD035,2024-10-25,Quality Issue,26.67
RET001979,ORD020623,PROD022,2024-06-15,Damaged Item,145.19
RET001980,ORD020625,PROD004,2024-05-15,Wrong Item,109.44
RET001981,ORD020631,PROD032,2024-05-20,Customer Changed Mind,138.02
RET001982,ORD020654,PROD088,2025-07-02,Customer Changed Mind,126.2
RET001983,ORD020660,PROD064,2024-09-23,Late Delivery,65.03
RET001984,ORD020667,PROD020,2024-03-17,Damaged Item,17.93
RET001985,ORD020669,PROD010,2024-02-06,Damaged Item,147.29
RET001986,ORD020676,PROD028,2025-04-08,Damaged Item,143.85
RET001987,ORD020684,PROD048,2024-10-19,Customer Changed Mind,52.28
RET001988,ORD020689,PROD066,2025-01-25,Wrong Item,82.26
RET001989,ORD020697,PROD014,2025-06-02,Quality Issue,100.87
RET001990,ORD020703,PROD050,2025-06-29,Damaged Item,104.87
RET001991,ORD020722,PROD006,2024-09-22,Late Delivery,136.89
RET001992,ORD020734,PROD008,2025-12-25,Late Delivery,83.26
RET001993,ORD020735,PROD071,2024-06-27,Damaged Item,86.3
RET001994,ORD020761,PROD095,2024-11-13,Damaged Item,105.69
RET001995,ORD020772,PROD066,2024-03-26,Damaged Item,87.3
RET001996,ORD020785,PROD041,2024-10-21,Quality Issue,59.92
RET001997,ORD020788,PROD074,2025-05-31,Wrong Item,106.59
RET001998,ORD020793,PROD090,2025-02-25,Customer Changed Mind,121.36
RET001999,ORD020820,PROD052,2024-07-01,Quality Issue,30.69
RET002000,ORD020840,PROD027,2024-06-05,Damaged Item,36.44
RET002001,ORD020845,PROD021,2024-04-09,Late Delivery,59.13
RET002002,ORD020849,PROD029,2025-06-06,Customer Changed Mind,92.22
RET002003,ORD020865,PROD070,2025-12-14,Damaged Item,38.39
RET002004,ORD020867,PROD022,2024-03-18,Quality Issue,148.72
RET002005,ORD020871,PROD018,2025-01-01,Customer Changed Mind,39.82
RET002006,ORD020889,PROD074,2024-03-21,Quality Issue,115.67
RET002007,ORD020891,PROD002,2024-02-13,Late Delivery,64.75
RET002008,ORD020897,PROD013,2024-05-09,Quality Issue,78.35
RET002009,ORD020907,PROD039,2024-12-22,Quality Issue,102.83
RET002010,ORD020924,PROD093,2024-09-13,Customer Changed Mind,141.82
RET002011,ORD020926,PROD032,2025-12-08,Wrong Item,131.38
