inventory_id,date_key,product_id,warehouse_id,opening_stock,closing_stock,reorder_point,stockout_flag
INV0000505,20250711,PROD006,WH001,831,465,272,False
INV0000506,20250711,PROD038,WH001,1456,1249,163,False
INV0000507,20250711,PROD059,WH001,254,0,240,True
INV0000508,20250711,PROD043,WH001,209,0,399,True
INV0000509,20250711,PROD066,WH001,885,633,117,False
INV0000510,20250711,PROD032,WH001,504,106,109,True
INV0000511,20250711,PROD065,WH002,1411,941,319,False
INV0000512,20250711,PROD084,WH002,475,64,369,True
INV0000513,20250711,PROD077,WH002,666,557,202,False
INV0000514,20250711,PROD074,WH002,1193,961,258,False
INV0000515,20250711,PROD005,WH002,1332,1259,281,False
INV0000516,20250711,PROD039,WH002,1219,739,318,False
INV0000517,20250711,PROD091,WH002,1386,1342,155,False
INV0000518,20250711,PROD082,WH002,1469,1093,167,False
INV0000519,20250711,PROD072,WH002,484,145,351,True
INV0000520,20250711,PROD051,WH002,389,0,346,True
INV0000521,20250711,PROD055,WH003,716,302,115,False
INV0000522,20250711,PROD093,WH003,484,376,225,False
INV0000523,20250711,PROD018,WH003,796,661,170,False
INV0000524,20250711,PROD063,WH003,420,363,365,True
INV0000525,20250711,PROD009,WH003,470,384,140,False
INV0000526,20250711,PROD060,WH003,173,0,352,True
INV0000527,20250711,PROD062,WH003,1220,785,151,False
INV0000528,20250711,PROD083,WH003,687,494,363,False
INV0000529,20250711,PROD072,WH003,980,848,124,False
INV0000530,20250711,PROD051,WH003,415,280,378,True
INV0000531,20250711,PROD007,WH004,1070,775,107,False
INV0000532,20250711,PROD031,WH004,795,577,309,False
INV0000533,20250711,PROD069,WH004,99,0,117,True
INV0000534,20250711,PROD010,WH004,1110,981,259,False
INV0000535,20250711,PROD063,WH004,1393,1283,262,False
INV0000536,20250711,PROD053,WH004,1072,795,232,False
INV0000537,20250711,PROD045,WH004,1360,1301,378,False
INV0000538,20250711,PROD091,WH004,1359,1121,257,False
INV0000539,20250711,PROD085,WH004,1106,632,100,False
INV0000540,20250711,PROD037,WH004,1237,1025,234,False
INV0000541,20250711,PROD017,WH005,314,3,114,True
INV0000542,20250711,PROD031,WH005,1250,834,278,False
INV0000543,20250711,PROD084,WH005,283,0,350,True
INV0000544,20250711,PROD063,WH005,965,939,122,False
INV0000545,20250711,PROD059,WH005,891,417,216,False
INV0000546,20250711,PROD057,WH005,796,725,314,False
INV0000547,20250711,PROD073,WH005,518,443,286,False
INV0000548,20250711,PROD027,WH005,220,0,205,True
INV0000549,20250711,PROD058,WH005,502,388,111,False
INV0000550,20250711,PROD055,WH005,1154,1021,319,False
INV0000551,20250711,PROD015,WH006,571,105,285,True
INV0000552,20250711,PROD033,WH006,311,0,199,True
INV0000553,20250711,PROD083,WH006,801,682,108,False
INV0000554,20250711,PROD055,WH006,1015,718,335,False
INV0000555,20250711,PROD066,WH006,1343,1285,306,False
INV0000556,20250711,PROD100,WH006,1147,1029,223,False
INV0000557,20250711,PROD095,WH006,75,0,153,True
INV0000558,20250711,PROD020,WH006,640,373,261,False
INV0000559,20250711,PROD097,WH006,307,13,202,True
INV0000560,20250711,PROD028,WH006,349,288,222,False
INV0000561,20250711,PROD027,WH007,1104,665,113,False
INV0000562,20250711,PROD042,WH007,412,182,176,False
INV0000563,20250711,PROD003,WH007,1401,1319,192,False
INV0000564,20250711,PROD036,WH007,527,313,168,False
INV0000565,20250711,PROD018,WH007,842,724,287,False
INV0000566,20250711,PROD089,WH007,1172,723,128,False
INV0000567,20250711,PROD021,WH007,616,287,283,False
INV0000568,20250711,PROD082,WH007,302,24,158,True
INV0000569,20250711,PROD035,WH007,159,0,318,True
INV0000570,20250711,PROD085,WH007,1287,1098,175,False
INV0000571,20250711,PROD070,WH008,978,891,127,False
INV0000572,20250711,PROD030,WH008,1436,1222,206,False
INV0000573,20250711,PROD089,WH008,589,522,111,False
INV0000574,20250711,PROD045,WH008,494,8,177,True
INV0000575,20250711,PROD009,WH008,1303,1015,198,False
INV0000576,20250711,PROD069,WH008,1389,1167,334,False
INV0000577,20250711,PROD016,WH008,142,0,265,True
INV0000578,20250711,PROD042,WH008,208,0,273,True
INV0000579,20250711,PROD079,WH008,1117,961,203,False
INV0000580,20250711,PROD076,WH008,287,190,346,True
INV0000581,20250711,PROD040,WH009,481,180,288,True
INV0000582,20250711,PROD034,WH009,432,191,152,False
INV0000583,20250711,PROD036,WH009,271,10,138,True
INV0000584,20250711,PROD075,WH009,874,688,380,False
INV0000585,20250711,PROD044,WH009,218,203,385,True
INV0000586,20250711,PROD024,WH009,721,354,395,True
INV0000587,20250711,PROD078,WH009,1486,1173,132,False
INV0000588,20250711,PROD030,WH009,1342,1101,311,False
INV0000589,20250711,PROD077,WH009,276,0,238,True
INV0000590,20250711,PROD063,WH009,1283,891,367,False
INV0000591,20250711,PROD099,WH010,857,720,237,False
INV0000592,20250711,PROD053,WH010,959,639,288,False
INV0000593,20250711,PROD047,WH010,270,124,230,True
INV0000594,20250711,PROD066,WH010,405,205,209,True
INV0000595,20250711,PROD041,WH010,859,550,168,False
INV0000596,20250711,PROD006,WH010,1464,1231,376,False
INV0000597,20250711,PROD009,WH010,692,379,356,False
INV0000598,20250711,PROD036,WH010,1069,973,164,False
INV0000599,20250711,PROD098,WH010,605,166,388,True
INV0000600,20250711,PROD010,WH010,692,312,218,False
INV0000601,20240209,PROD026,WH001,1428,1155,258,False
INV0000602,20240209,PROD033,WH001,349,88,249,True
INV0000603,20240209,PROD002,WH001,1203,923,391,False
INV0000604,20240209,PROD008,WH001,1098,1062,283,False
INV0000605,20240209,PROD083,WH001,236,0,118,True
INV0000606,20240209,PROD082,WH001,61,0,207,True
INV0000607,20240209,PROD056,WH001,895,593,114,False
INV0000608,20240209,PROD015,WH001,860,623,212,False
INV0000609,20240209,PROD071,WH001,774,744,118,False
INV0000610,20240209,PROD022,WH001,525,49,139,True
INV0000611,20240209,PROD053,WH002,1184,878,148,False
INV0000612,20240209,PROD055,WH002,79,0,380,True
INV0000613,20240209,PROD046,WH002,947,772,243,False
INV0000614,20240209,PROD085,WH002,857,576,322,False
INV0000615,20240209,PROD071,WH002,1205,742,246,False
INV0000616,20240209,PROD093,WH002,542,425,171,False
INV0000617,20240209,PROD006,WH002,609,520,261,False
INV0000618,20240209,PROD058,WH002,744,333,335,True
INV0000619,20240209,PROD048,WH002,438,179,275,True
INV0000620,20240209,PROD089,WH002,1405,1196,175,False
INV0000621,20240209,PROD014,WH003,623,130,257,True
INV0000622,20240209,PROD008,WH003,1177,1020,276,False
INV0000623,20240209,PROD056,WH003,1025,816,183,False
INV0000624,20240209,PROD022,WH003,556,410,314,False
INV0000625,20240209,PROD067,WH003,414,19,326,True
INV0000626,20240209,PROD043,WH003,775,351,313,False
INV0000627,20240209,PROD059,WH003,1427,1210,135,False
INV0000628,20240209,PROD037,WH003,631,274,101,False
INV0000629,20240209,PROD047,WH003,985,968,217,False
INV0000630,20240209,PROD079,WH003,1287,937,133,False
INV0000631,20240209,PROD042,WH004,846,528,324,False
INV0000632,20240209,PROD081,WH004,1137,858,175,False
INV0000633,20240209,PROD099,WH004,1291,792,258,False
INV0000634,20240209,PROD007,WH004,1142,741,189,False
INV0000635,20240209,PROD036,WH004,1380,1117,102,False
INV0000636,20240209,PROD027,WH004,705,633,252,False
INV0000637,20240209,PROD020,WH004,778,713,130,False
INV0000638,20240209,PROD045,WH004,558,484,272,False
INV0000639,20240209,PROD017,WH004,897,826,102,False
INV0000640,20240209,PROD055,WH004,323,0,258,True
INV0000641,20240209,PROD008,WH005,358,86,265,True
INV0000642,20240209,PROD017,WH005,1290,1149,179,False
INV0000643,20240209,PROD025,WH005,172,0,174,True
INV0000644,20240209,PROD097,WH005,971,658,343,False
INV0000645,20240209,PROD026,WH005,1414,957,343,False
INV0000646,20240209,PROD041,WH005,984,736,150,False
INV0000647,20240209,PROD018,WH005,872,634,100,False
INV0000648,20240209,PROD029,WH005,580,485,388,False
INV0000649,20240209,PROD054,WH005,1447,1034,258,False
INV0000650,20240209,PROD022,WH005,973,557,161,False
INV0000651,20240209,PROD026,WH006,95,0,110,True
INV0000652,20240209,PROD084,WH006,1261,993,207,False
INV0000653,20240209,PROD007,WH006,300,160,318,True
INV0000654,20240209,PROD049,WH006,1324,1222,267,False
INV0000655,20240209,PROD062,WH006,368,317,375,True
INV0000656,20240209,PROD048,WH006,1394,1150,140,False
INV0000657,20240209,PROD029,WH006,1277,851,121,False
INV0000658,20240209,PROD092,WH006,221,179,104,False
INV0000659,20240209,PROD046,WH006,507,231,293,True
INV0000660,20240209,PROD081,WH006,181,0,345,True
INV0000661,20240209,PROD033,WH007,512,275,199,False
INV0000662,20240209,PROD049,WH007,60,0,171,True
INV0000663,20240209,PROD023,WH007,1061,679,166,False
INV0000664,20240209,PROD002,WH007,1112,677,274,False
INV0000665,20240209,PROD027,WH007,398,85,288,True
INV0000666,20240209,PROD031,WH007,977,906,324,False
INV0000667,20240209,PROD016,WH007,1241,923,268,False
INV0000668,20240209,PROD088,WH007,263,13,152,True
INV0000669,20240209,PROD076,WH007,103,0,319,True
INV0000670,20240209,PROD099,WH007,105,0,378,True
INV0000671,20240209,PROD013,WH008,1452,1186,343,False
INV0000672,20240209,PROD050,WH008,288,106,112,True
INV0000673,20240209,PROD052,WH008,723,401,143,False
INV0000674,20240209,PROD056,WH008,67,0,299,True
INV0000675,20240209,PROD076,WH008,394,332,330,False
INV0000676,20240209,PROD098,WH008,751,649,260,False
INV0000677,20240209,PROD049,WH008,1003,660,192,False
INV0000678,20240209,PROD074,WH008,1202,778,112,False
INV0000679,20240209,PROD048,WH008,1331,1245,230,False
INV0000680,20240209,PROD057,WH008,114,0,372,True
INV0000681,20240209,PROD086,WH009,795,667,285,False
INV0000682,20240209,PROD053,WH009,1206,1147,146,False
INV0000683,20240209,PROD034,WH009,364,0,297,True
INV0000684,20240209,PROD074,WH009,1400,1123,366,False
INV0000685,20240209,PROD063,WH009,1045,566,385,False
INV0000686,20240209,PROD075,WH009,525,29,250,True
INV0000687,20240209,PROD012,WH009,1418,1287,258,False
INV0000688,20240209,PROD084,WH009,1395,1272,303,False
INV0000689,20240209,PROD003,WH009,468,159,378,True
INV0000690,20240209,PROD093,WH009,729,358,211,False
INV0000691,20240209,PROD020,WH010,287,0,128,True
INV0000692,20240209,PROD046,WH010,571,400,386,False
INV0000693,20240209,PROD016,WH010,1115,996,194,False
INV0000694,20240209,PROD085,WH010,247,6,324,True
INV0000695,20240209,PROD001,WH010,668,566,169,False
INV0000696,20240209,PROD048,WH010,219,0,225,True
INV0000697,20240209,PROD049,WH010,214,0,282,True
INV0000698,20240209,PROD030,WH010,369,143,384,True
INV0000699,20240209,PROD018,WH010,55,0,153,True
INV0000700,20240209,PROD037,WH010,1347,1202,292,False
INV0000701,20241222,PROD093,WH001,202,0,133,True
INV0000702,20241222,PROD085,WH001,1109,711,354,False
INV0000703,20241222,PROD020,WH001,827,688,358,False
INV0000704,20241222,PROD075,WH001,797,744,116,False
INV0000705,20241222,PROD032,WH001,939,558,283,False
INV0000706,20241222,PROD024,WH001,426,296,364,True
INV0000707,20241222,PROD044,WH001,69,0,140,True
INV0000708,20241222,PROD036,WH001,1283,986,340,False
INV0000709,20241222,PROD047,WH001,339,59,239,True
INV0000710,20241222,PROD100,WH001,105,0,146,True
INV0000711,20241222,PROD046,WH002,750,586,306,False
INV0000712,20241222,PROD010,WH002,1265,1176,242,False
INV0000713,20241222,PROD097,WH002,1093,1078,392,False
INV0000714,20241222,PROD025,WH002,212,125,261,True
INV0000715,20241222,PROD011,WH002,1122,882,284,False
INV0000716,20241222,PROD001,WH002,1100,656,173,False
INV0000717,20241222,PROD093,WH002,383,110,321,True
INV0000718,20241222,PROD088,WH002,322,0,188,True
INV0000719,20241222,PROD069,WH002,482,211,399,True
INV0000720,20241222,PROD037,WH002,1491,1468,329,False
INV0000721,20241222,PROD048,WH003,788,658,312,False
INV0000722,20241222,PROD063,WH003,857,443,203,False
INV0000723,20241222,PROD027,WH003,1317,1077,326,False
INV0000724,20241222,PROD018,WH003,1240,929,250,False
INV0000725,20241222,PROD074,WH003,607,162,327,True
INV0000726,20241222,PROD053,WH003,632,456,349,False
INV0000727,20241222,PROD017,WH003,1447,1189,102,False
INV0000728,20241222,PROD099,WH003,338,309,170,False
INV0000729,20241222,PROD041,WH003,1007,792,396,False
INV0000730,20241222,PROD010,WH003,604,320,257,False
INV0000731,20241222,PROD086,WH004,531,77,314,True
INV0000732,20241222,PROD006,WH004,55,0,368,True
INV0000733,20241222,PROD085,WH004,135,68,155,True
INV0000734,20241222,PROD072,WH004,1436,1259,391,False
INV0000735,20241222,PROD082,WH004,457,66,146,True
INV0000736,20241222,PROD100,WH004,1314,868,252,False
INV0000737,20241222,PROD095,WH004,417,285,168,False
INV0000738,20241222,PROD056,WH004,956,482,168,False
INV0000739,20241222,PROD049,WH004,176,28,297,True
INV0000740,20241222,PROD015,WH004,77,0,280,True
INV0000741,20241222,PROD017,WH005,535,49,316,True
INV0000742,20241222,PROD010,WH005,306,0,214,True
INV0000743,20241222,PROD082,WH005,1067,908,182,False
INV0000744,20241222,PROD083,WH005,1110,782,265,False
INV0000745,20241222,PROD084,WH005,1491,1314,154,False
INV0000746,20241222,PROD007,WH005,645,429,227,False
INV0000747,20241222,PROD073,WH005,1074,665,211,False
INV0000748,20241222,PROD051,WH005,1222,1086,188,False
INV0000749,20241222,PROD060,WH005,117,0,215,True
INV0000750,20241222,PROD054,WH005,140,0,357,True
INV0000751,20241222,PROD028,WH006,231,0,271,True
INV0000752,20241222,PROD020,WH006,420,69,327,True
INV0000753,20241222,PROD094,WH006,68,0,393,True
INV0000754,20241222,PROD003,WH006,679,584,209,False
INV0000755,20241222,PROD093,WH006,382,0,268,True
INV0000756,20241222,PROD035,WH006,1076,682,121,False
INV0000757,20241222,PROD095,WH006,1257,1215,180,False
INV0000758,20241222,PROD075,WH006,321,271,384,True
INV0000759,20241222,PROD074,WH006,486,431,227,False
INV0000760,20241222,PROD038,WH006,525,196,144,False
INV0000761,20241222,PROD006,WH007,1287,826,217,False
INV0000762,20241222,PROD084,WH007,670,347,312,False
INV0000763,20241222,PROD070,WH007,588,105,256,True
INV0000764,20241222,PROD073,WH007,209,0,318,True
INV0000765,20241222,PROD059,WH007,960,668,260,False
INV0000766,20241222,PROD080,WH007,1294,1137,377,False
INV0000767,20241222,PROD064,WH007,474,412,213,False
INV0000768,20241222,PROD058,WH007,824,647,333,False
INV0000769,20241222,PROD035,WH007,106,0,290,True
INV0000770,20241222,PROD088,WH007,932,845,231,False
INV0000771,20241222,PROD063,WH008,475,374,389,True
INV0000772,20241222,PROD087,WH008,202,177,338,True
INV0000773,20241222,PROD002,WH008,632,228,184,False
INV0000774,20241222,PROD080,WH008,860,668,111,False
INV0000775,20241222,PROD054,WH008,125,0,354,True
INV0000776,20241222,PROD015,WH008,433,141,125,False
INV0000777,20241222,PROD029,WH008,919,780,317,False
INV0000778,20241222,PROD096,WH008,1229,1190,376,False
INV0000779,20241222,PROD016,WH008,791,693,115,False
INV0000780,20241222,PROD053,WH008,349,178,330,True
INV0000781,20241222,PROD065,WH009,1483,1095,171,False
INV0000782,20241222,PROD010,WH009,542,224,124,False
INV0000783,20241222,PROD071,WH009,1319,887,303,False
INV0000784,20241222,PROD085,WH009,1409,977,262,False
INV0000785,20241222,PROD032,WH009,449,438,204,False
INV0000786,20241222,PROD021,WH009,1338,1240,339,False
INV0000787,20241222,PROD098,WH009,622,389,207,False
INV0000788,20241222,PROD056,WH009,175,0,330,True
INV0000789,20241222,PROD050,WH009,1098,962,148,False
INV0000790,20241222,PROD073,WH009,989,892,289,False
INV0000791,20241222,PROD080,WH010,869,679,316,False
INV0000792,20241222,PROD046,WH010,685,364,324,False
INV0000793,20241222,PROD083,WH010,631,224,255,True
INV0000794,20241222,PROD045,WH010,508,408,163,False
INV0000795,20241222,PROD050,WH010,727,240,287,True
INV0000796,20241222,PROD081,WH010,227,8,104,True
INV0000797,20241222,PROD040,WH010,968,726,124,False
INV0000798,20241222,PROD077,WH010,1472,1046,113,False
INV0000799,20241222,PROD074,WH010,837,410,144,False
INV0000800,20241222,PROD058,WH010,1383,1341,133,False
INV0000801,20250713,PROD005,WH001,245,228,343,True
INV0000802,20250713,PROD018,WH001,152,0,397,True
INV0000803,20250713,PROD025,WH001,1078,1023,101,False
INV0000804,20250713,PROD087,WH001,179,0,232,True
INV0000805,20250713,PROD070,WH001,1037,604,156,False
INV0000806,20250713,PROD056,WH001,982,628,253,False
INV0000807,20250713,PROD089,WH001,218,0,176,True
INV0000808,20250713,PROD045,WH001,953,932,217,False
INV0000809,20250713,PROD031,WH001,72,0,175,True
INV0000810,20250713,PROD060,WH001,511,300,132,False
INV0000811,20250713,PROD017,WH002,898,713,199,False
INV0000812,20250713,PROD086,WH002,939,442,116,False
INV0000813,20250713,PROD019,WH002,1305,1144,137,False
INV0000814,20250713,PROD009,WH002,896,874,174,False
INV0000815,20250713,PROD072,WH002,1322,1149,172,False
INV0000816,20250713,PROD038,WH002,287,0,399,True
INV0000817,20250713,PROD042,WH002,1362,997,270,False
INV0000818,20250713,PROD098,WH002,717,521,287,False
INV0000819,20250713,PROD070,WH002,858,720,282,False
INV0000820,20250713,PROD049,WH002,604,401,330,False
INV0000821,20250713,PROD026,WH003,1190,957,398,False
INV0000822,20250713,PROD073,WH003,1334,1135,211,False
INV0000823,20250713,PROD037,WH003,1369,1162,255,False
INV0000824,20250713,PROD041,WH003,1203,917,218,False
INV0000825,20250713,PROD038,WH003,1029,929,279,False
INV0000826,20250713,PROD024,WH003,1158,873,323,False
INV0000827,20250713,PROD068,WH003,314,51,365,True
INV0000828,20250713,PROD088,WH003,1274,1228,217,False
INV0000829,20250713,PROD049,WH003,1088,621,350,False
INV0000830,20250713,PROD045,WH003,1013,525,251,False
INV0000831,20250713,PROD067,WH004,282,179,207,True
INV0000832,20250713,PROD052,WH004,328,0,114,True
INV0000833,20250713,PROD055,WH004,761,746,239,False
INV0000834,20250713,PROD059,WH004,929,706,179,False
INV0000835,20250713,PROD049,WH004,366,0,219,True
INV0000836,20250713,PROD065,WH004,1006,688,153,False
INV0000837,20250713,PROD058,WH004,647,294,217,False
INV0000838,20250713,PROD080,WH004,770,630,352,False
INV0000839,20250713,PROD063,WH004,1058,682,232,False
INV0000840,20250713,PROD038,WH004,221,0,280,True
INV0000841,20250713,PROD073,WH005,1041,830,339,False
INV0000842,20250713,PROD052,WH005,739,314,307,False
INV0000843,20250713,PROD099,WH005,554,403,126,False
INV0000844,20250713,PROD043,WH005,1406,1301,311,False
INV0000845,20250713,PROD047,WH005,881,730,344,False
INV0000846,20250713,PROD092,WH005,1422,1136,203,False
INV0000847,20250713,PROD059,WH005,497,358,105,False
INV0000848,20250713,PROD056,WH005,401,188,214,True
INV0000849,20250713,PROD086,WH005,533,483,396,False
INV0000850,20250713,PROD046,WH005,1424,983,304,False
INV0000851,20250713,PROD043,WH006,82,0,212,True
